273.21482582,0.796,0.429,0.955,-0.852,-0.372,-0.252,-0.328,0.503
274.724968576,0.792,0.422,0.954,-0.858,-0.381,-0.261,-0.337,0.496
274.14217804,0.788,0.415,0.952,-0.864,-0.39,-0.27,-0.346,0.49
274.03903711,0.785,0.409,0.951,-0.869,-0.399,-0.279,-0.355,0.484
274.604318443,0.781,0.402,0.949,-0.875,-0.408,-0.288,-0.364,0.477
275.420899884,0.777,0.395,0.947,-0.881,-0.416,-0.297,-0.373,0.471
275.382406204,0.773,0.388,0.946,-0.886,-0.425,-0.306,-0.382,0.465
275.884321674,0.769,0.381,0.944,-0.891,-0.434,-0.315,-0.391,0.458
275.376634633,0.765,0.374,0.942,-0.896,-0.443,-0.324,-0.399,0.452
275.47630428,0.761,0.367,0.94,-0.901,-0.451,-0.333,-0.408,0.445
275.1025565,0.757,0.36,0.939,-0.906,-0.46,-0.342,-0.417,0.439
276.419805003,0.753,0.353,0.937,-0.911,-0.469,-0.35,-0.426,0.432
276.533042444,0.749,0.347,0.935,-0.916,-0.477,-0.359,-0.434,0.426
276.816697994,0.745,0.34,0.933,-0.92,-0.486,-0.368,-0.443,0.419
276.40290256,0.741,0.332,0.931,-0.925,-0.494,-0.377,-0.452,0.413
276.919951313,0.737,0.325,0.929,-0.929,-0.503,-0.385,-0.46,0.406
276.744143767,0.733,0.318,0.927,-0.933,-0.511,-0.394,-0.469,0.4
277.510960936,0.728,0.311,0.926,-0.937,-0.52,-0.403,-0.477,0.393
277.868103757,0.724,0.304,0.924,-0.941,-0.528,-0.411,-0.486,0.386
277.317857675,0.72,0.297,0.922,-0.945,-0.536,-0.42,-0.494,0.38
278.81015684,0.716,0.29,0.92,-0.949,-0.544,-0.428,-0.502,0.373
278.42246436,0.711,0.283,0.918,-0.952,-0.552,-0.437,-0.51,0.366
278.348393877,0.707,0.276,0.915,-0.956,-0.56,-0.445,-0.519,0.359
278.460447494,0.703,0.269,0.913,-0.959,-0.568,-0.453,-0.527,0.353
279.6665224,0.698,0.261,0.911,-0.962,-0.576,-0.462,-0.535,0.346
279.43555825,0.694,0.254,0.909,-0.965,-0.584,-0.47,-0.543,0.339
279.364395157,0.69,0.247,0.907,-0.968,-0.592,-0.478,-0.551,0.332
279.287770965,0.685,0.24,0.905,-0.971,-0.6,-0.487,-0.559,0.326
280.499398564,0.681,0.232,0.903,-0.974,-0.608,-0.495,-0.567,0.319
280.190840396,0.676,0.225,0.9,-0.976,-0.616,-0.503,-0.575,0.312
280.25100794,0.672,0.218,0.898,-0.979,-0.623,-0.511,-0.583,0.305
281.53205184,0.667,0.211,0.896,-0.981,-0.631,-0.519,-0.591,0.298
281.921457715,0.662,0.203,0.893,-0.983,-0.638,-0.527,-0.598,0.291
281.06903059,0.658,0.196,0.891,-0.985,-0.646,-0.535,-0.606,0.284
281.789860054,0.653,0.189,0.889,-0.987,-0.653,-0.543,-0.614,0.277
281.423664054,0.649,0.181,0.886,-0.989,-0.66,-0.551,-0.621,0.27
281.46207325,0.644,0.174,0.884,-0.991,-0.668,-0.558,-0.629,0.263
281.3359918,0.639,0.167,0.882,-0.992,-0.675,-0.566,-0.636,0.256
282.67015716,0.634,0.159,0.879,-0.993,-0.682,-0.574,-0.643,0.249
282.760646596,0.63,0.152,0.877,-0.995,-0.689,-0.582,-0.651,0.242
282.334356953,0.625,0.145,0.874,-0.996,-0.696,-0.589,-0.658,0.235
283.71559551,0.62,0.137,0.872,-0.997,-0.703,-0.597,-0.665,0.228
283.485451994,0.615,0.13,0.869,-0.998,-0.71,-0.604,-0.672,0.221
283.149457426,0.61,0.122,0.866,-0.998,-0.717,-0.612,-0.679,0.214
283.35646044,0.606,0.115,0.864,-0.999,-0.724,-0.619,-0.686,0.207
283.9598324,0.601,0.108,0.861,-0.999,-0.73,-0.626,-0.693,0.2
283.287531625,0.596,0.1,0.859,-1.0,-0.737,-0.634,-0.7,0.193
284.991032483,0.591,0.093,0.856,-1.0,-0.743,-0.641,-0.707,0.186
284.43958841,0.586,0.085,0.853,-1.0,-0.75,-0.648,-0.714,0.179
284.3287232,0.581,0.078,0.851,-1.0,-0.756,-0.655,-0.721,0.172
284.18975065,0.576,0.071,0.848,-1.0,-0.763,-0.662,-0.727,0.165
285.472469897,0.571,0.063,0.845,-0.999,-0.769,-0.669,-0.734,0.158
285.1253859,0.566,0.056,0.842,-0.999,-0.775,-0.676,-0.74,0.15
285.78642324,0.561,0.048,0.84,-0.998,-0.781,-0.683,-0.747,0.143
285.208893056,0.556,0.041,0.837,-0.998,-0.787,-0.69,-0.753,0.136
285.463773176,0.55,0.033,0.834,-0.997,-0.793,-0.697,-0.759,0.129
285.1148457,0.545,0.026,0.831,-0.996,-0.799,-0.703,-0.765,0.122
286.02733703,0.54,0.018,0.828,-0.995,-0.805,-0.71,-0.772,0.115
286.131044345,0.535,0.011,0.825,-0.993,-0.811,-0.717,-0.778,0.107
286.570199035,0.53,0.004,0.822,-0.992,-0.816,-0.723,-0.784,0.1
286.948139234,0.525,-0.004,0.819,-0.99,-0.822,-0.73,-0.79,0.093
287.024874035,0.519,-0.011,0.816,-0.989,-0.827,-0.736,-0.795,0.086
287.13761223,0.514,-0.019,0.813,-0.987,-0.833,-0.742,-0.801,0.079
287.340776965,0.509,-0.026,0.81,-0.985,-0.838,-0.749,-0.807,0.071
287.11782693,0.504,-0.034,0.807,-0.983,-0.843,-0.755,-0.813,0.064
288.700270773,0.498,-0.041,0.804,-0.981,-0.849,-0.761,-0.818,0.057
288.32199071,0.493,-0.049,0.801,-0.979,-0.854,-0.767,-0.824,0.05
288.15607049,0.488,-0.056,0.798,-0.976,-0.859,-0.773,-0.829,0.043
288.38163501,0.482,-0.064,0.795,-0.974,-0.864,-0.779,-0.834,0.035
288.91246972,0.477,-0.071,0.792,-0.971,-0.869,-0.785,-0.84,0.028
288.681324,0.471,-0.078,0.789,-0.968,-0.873,-0.79,-0.845,0.021
288.29397049,0.466,-0.086,0.785,-0.965,-0.878,-0.796,-0.85,0.014
289.58192849,0.461,-0.093,0.782,-0.962,-0.883,-0.802,-0.855,0.007
289.439613244,0.455,-0.101,0.779,-0.959,-0.887,-0.807,-0.86,-0.001
289.12210754,0.45,-0.108,0.776,-0.956,-0.892,-0.813,-0.865,-0.008
289.45487704,0.444,-0.115,0.772,-0.952,-0.896,-0.818,-0.87,-0.015
290.092240073,0.439,-0.123,0.769,-0.948,-0.9,-0.824,-0.874,-0.022
290.424570806,0.433,-0.13,0.766,-0.945,-0.904,-0.829,-0.879,-0.03
290.715713996,0.428,-0.138,0.763,-0.941,-0.909,-0.834,-0.883,-0.037
290.25023335,0.422,-0.145,0.759,-0.937,-0.913,-0.839,-0.888,-0.044
290.6527491,0.416,-0.152,0.756,-0.933,-0.917,-0.844,-0.892,-0.051
291.00719278,0.411,-0.16,0.752,-0.929,-0.92,-0.849,-0.897,-0.058
291.912421295,0.405,-0.167,0.749,-0.924,-0.924,-0.854,-0.901,-0.066
291.63272856,0.4,-0.174,0.746,-0.92,-0.928,-0.859,-0.905,-0.073
291.857751876,0.394,-0.182,0.742,-0.915,-0.931,-0.864,-0.909,-0.08
291.488689026,0.388,-0.189,0.739,-0.911,-0.935,-0.869,-0.913,-0.087
292.618954436,0.383,-0.196,0.735,-0.906,-0.938,-0.873,-0.917,-0.094
292.769262564,0.377,-0.204,0.732,-0.901,-0.942,-0.878,-0.921,-0.102
292.042595376,0.371,-0.211,0.728,-0.896,-0.945,-0.882,-0.924,-0.109
292.17598257,0.366,-0.218,0.725,-0.891,-0.948,-0.887,-0.928,-0.116
292.01143421,0.36,-0.226,0.721,-0.885,-0.951,-0.891,-0.931,-0.123
293.74783386,0.354,-0.233,0.717,-0.88,-0.954,-0.895,-0.935,-0.13
293.66653669,0.348,-0.24,0.714,-0.875,-0.957,-0.899,-0.938,-0.138
293.06490733,0.343,-0.247,0.71,-0.869,-0.96,-0.903,-0.941,-0.145
294.72483675,0.337,-0.255,0.706,-0.863,-0.962,-0.907,-0.945,-0.152
294.493577175,0.331,-0.262,0.703,-0.857,-0.965,-0.911,-0.948,-0.159
294.22897128,0.325,-0.269,0.699,-0.851,-0.967,-0.915,-0.951,-0.166
294.917216044,0.32,-0.276,0.695,-0.845,-0.97,-0.919,-0.954,-0.173
294.8188451,0.314,-0.283,0.692,-0.839,-0.972,-0.922,-0.957,-0.18
295.068317565,0.308,-0.29,0.688,-0.833,-0.974,-0.926,-0.959,-0.187
295.821742867,0.302,-0.298,0.684,-0.826,-0.977,-0.929,-0.962,-0.195
295.51993129,0.296,-0.305,0.68,-0.82,-0.979,-0.933,-0.965,-0.202
295.281794916,0.29,-0.312,0.677,-0.813,-0.981,-0.936,-0.967,-0.209
296.746582846,0.284,-0.319,0.673,-0.806,-0.982,-0.939,-0.969,-0.216
296.81484503,0.279,-0.326,0.669,-0.8,-0.984,-0.943,-0.972,-0.223
296.8640127,0.273,-0.333,0.665,-0.793,-0.986,-0.946,-0.974,-0.23
296.921042957,0.267,-0.34,0.661,-0.786,-0.987,-0.949,-0.976,-0.237
297.36642112,0.261,-0.347,0.657,-0.778,-0.989,-0.952,-0.978,-0.244
297.8813143,0.255,-0.354,0.653,-0.771,-0.99,-0.955,-0.98,-0.251
297.6575767,0.249,-0.361,0.65,-0.764,-0.992,-0.957,-0.982,-0.258
297.979430235,0.243,-0.368,0.646,-0.756,-0.993,-0.96,-0.984,-0.265
297.82112505,0.237,-0.375,0.642,-0.749,-0.994,-0.963,-0.985,-0.272
298.227005026,0.231,-0.382,0.638,-0.741,-0.995,-0.965,-0.987,-0.279
298.281243167,0.225,-0.388,0.634,-0.733,-0.996,-0.967,-0.989,-0.286
298.434203035,0.219,-0.395,0.63,-0.725,-0.997,-0.97,-0.99,-0.293
298.07522917,0.213,-0.402,0.626,-0.717,-0.997,-0.972,-0.991,-0.299
298.12236956,0.207,-0.409,0.622,-0.709,-0.998,-0.974,-0.992,-0.306
298.605538784,0.201,-0.416,0.618,-0.701,-0.999,-0.976,-0.994,-0.313
298.6541215,0.195,-0.423,0.613,-0.693,-0.999,-0.978,-0.995,-0.32
298.60252022,0.189,-0.429,0.609,-0.685,-0.999,-0.98,-0.996,-0.327
298.90456715,0.183,-0.436,0.605,-0.676,-1.0,-0.982,-0.996,-0.334
299.19879291,0.177,-0.443,0.601,-0.668,-1.0,-0.984,-0.997,-0.34
299.28874948,0.171,-0.449,0.597,-0.659,-1.0,-0.985,-0.998,-0.347
299.55754481,0.165,-0.456,0.593,-0.65,-1.0,-0.987,-0.998,-0.354
299.549214914,0.159,-0.463,0.589,-0.642,-1.0,-0.988,-0.999,-0.361
299.97942919,0.153,-0.469,0.584,-0.633,-1.0,-0.99,-0.999,-0.368
300.4845465,0.147,-0.476,0.58,-0.624,-0.999,-0.991,-1.0,-0.374
300.26460201,0.141,-0.482,0.576,-0.615,-0.999,-0.992,-1.0,-0.381
300.254079354,0.135,-0.489,0.572,-0.606,-0.998,-0.993,-1.0,-0.388
300.61422368,0.128,-0.495,0.568,-0.597,-0.998,-0.994,-1.0,-0.394
301.61564093,0.122,-0.502,0.563,-0.587,-0.997,-0.995,-1.0,-0.401
301.794287464,0.116,-0.508,0.559,-0.578,-0.996,-0.996,-1.0,-0.407
301.20122962,0.11,-0.515,0.555,-0.568,-0.996,-0.997,-1.0,-0.414
301.912029593,0.104,-0.521,0.55,-0.559,-0.995,-0.998,-0.999,-0.421
302.709195393,0.098,-0.527,0.546,-0.549,-0.994,-0.998,-0.999,-0.427
302.522488514,0.092,-0.534,0.542,-0.54,-0.992,-0.999,-0.998,-0.434
302.462091786,0.086,-0.54,0.537,-0.53,-0.991,-0.999,-0.998,-0.44
302.25800376,0.08,-0.546,0.533,-0.52,-0.99,-1.0,-0.997,-0.447
303.04703417,0.074,-0.552,0.529,-0.51,-0.988,-1.0,-0.996,-0.453
303.47816887,0.067,-0.559,0.524,-0.501,-0.987,-1.0,-0.995,-0.46
303.561810654,0.061,-0.565,0.52,-0.491,-0.985,-1.0,-0.994,-0.466
304.793582234,0.055,-0.571,0.515,-0.48,-0.983,-1.0,-0.993,-0.472
304.90342329,0.049,-0.577,0.511,-0.47,-0.982,-1.0,-0.992,-0.479
304.682315934,0.043,-0.583,0.507,-0.46,-0.98,-1.0,-0.991,-0.485
304.98286905,0.037,-0.589,0.502,-0.45,-0.978,-0.999,-0.989,-0.491
305.93487972,0.031,-0.595,0.498,-0.44,-0.976,-0.999,-0.988,-0.498
305.27304007,0.025,-0.601,0.493,-0.429,-0.973,-0.999,-0.986,-0.504
305.60981582,0.018,-0.607,0.489,-0.419,-0.971,-0.998,-0.985,-0.51
305.85992691,0.012,-0.613,0.484,-0.408,-0.969,-0.997,-0.983,-0.516
306.38539248,0.006,-0.619,0.48,-0.398,-0.966,-0.997,-0.981,-0.522
306.18420283,0.0,-0.625,0.475,-0.387,-0.964,-0.996,-0.979,-0.529
306.217518384,-0.006,-0.631,0.47,-0.377,-0.961,-0.995,-0.977,-0.535
306.821320075,-0.012,-0.636,0.466,-0.366,-0.958,-0.994,-0.975,-0.541
307.58302702,-0.018,-0.642,0.461,-0.355,-0.956,-0.993,-0.973,-0.547
307.782453773,-0.025,-0.648,0.457,-0.345,-0.953,-0.992,-0.971,-0.553
307.33240206,-0.031,-0.653,0.452,-0.334,-0.95,-0.99,-0.969,-0.559
307.25022029,-0.037,-0.659,0.448,-0.323,-0.947,-0.989,-0.966,-0.565
307.26329405,-0.043,-0.665,0.443,-0.312,-0.943,-0.988,-0.964,-0.571
308.75322775,-0.049,-0.67,0.438,-0.301,-0.94,-0.986,-0.961,-0.577
308.42489765,-0.055,-0.676,0.434,-0.29,-0.937,-0.985,-0.958,-0.583
308.868852167,-0.061,-0.681,0.429,-0.279,-0.933,-0.983,-0.955,-0.588
309.25680053,-0.067,-0.687,0.424,-0.268,-0.93,-0.981,-0.953,-0.594
309.461030046,-0.074,-0.692,0.42,-0.257,-0.926,-0.979,-0.95,-0.6
309.30240064,-0.08,-0.697,0.415,-0.246,-0.923,-0.977,-0.947,-0.606
309.821881033,-0.086,-0.703,0.41,-0.235,-0.919,-0.975,-0.943,-0.612
309.856915965,-0.092,-0.708,0.405,-0.223,-0.915,-0.973,-0.94,-0.617
309.775215685,-0.098,-0.713,0.401,-0.212,-0.911,-0.971,-0.937,-0.623
310.14246426,-0.104,-0.718,0.396,-0.201,-0.907,-0.969,-0.933,-0.629
310.23922537,-0.11,-0.724,0.391,-0.19,-0.903,-0.966,-0.93,-0.634
310.38762893,-0.116,-0.729,0.386,-0.178,-0.898,-0.964,-0.926,-0.64
310.08720228,-0.122,-0.734,0.382,-0.167,-0.894,-0.961,-0.923,-0.645
310.94771183,-0.128,-0.739,0.377,-0.156,-0.89,-0.959,-0.919,-0.651
310.952012125,-0.135,-0.744,0.372,-0.144,-0.885,-0.956,-0.915,-0.656
311.627057073,-0.141,-0.749,0.367,-0.133,-0.881,-0.953,-0.911,-0.662
311.204908347,-0.147,-0.754,0.362,-0.122,-0.876,-0.95,-0.907,-0.667
311.658788264,-0.153,-0.759,0.358,-0.11,-0.871,-0.947,-0.903,-0.672
311.85021681,-0.159,-0.763,0.353,-0.099,-0.867,-0.944,-0.899,-0.678
311.42635327,-0.165,-0.768,0.348,-0.087,-0.862,-0.941,-0.895,-0.683
312.97507979,-0.171,-0.773,0.343,-0.076,-0.857,-0.938,-0.89,-0.688
312.62467467,-0.177,-0.778,0.338,-0.064,-0.852,-0.935,-0.886,-0.694
312.994752844,-0.183,-0.782,0.333,-0.053,-0.846,-0.931,-0.882,-0.699
312.558769796,-0.189,-0.787,0.329,-0.041,-0.841,-0.928,-0.877,-0.704
312.318238964,-0.195,-0.792,0.324,-0.03,-0.836,-0.924,-0.872,-0.709
313.40048757,-0.201,-0.796,0.319,-0.018,-0.831,-0.921,-0.868,-0.714
313.4314249,-0.207,-0.801,0.314,-0.007,-0.825,-0.917,-0.863,-0.719
313.222474817,-0.213,-0.805,0.309,0.005,-0.82,-0.913,-0.858,-0.724
313.46300763,-0.219,-0.809,0.304,0.016,-0.814,-0.909,-0.853,-0.729
314.248339304,-0.225,-0.814,0.299,0.028,-0.808,-0.905,-0.848,-0.734
314.72547251,-0.231,-0.818,0.294,0.039,-0.802,-0.901,-0.843,-0.739
314.34211351,-0.237,-0.822,0.289,0.051,-0.797,-0.897,-0.838,-0.744
314.263461345,-0.243,-0.827,0.284,0.062,-0.791,-0.893,-0.832,-0.749
314.66348069,-0.249,-0.831,0.279,0.073,-0.785,-0.889,-0.827,-0.753
314.02701589,-0.255,-0.835,0.274,0.085,-0.779,-0.885,-0.821,-0.758
314.729064506,-0.261,-0.839,0.269,0.096,-0.772,-0.88,-0.816,-0.763
314.847159627,-0.267,-0.843,0.264,0.108,-0.766,-0.876,-0.81,-0.767
315.113211105,-0.273,-0.847,0.259,0.119,-0.76,-0.871,-0.805,-0.772
315.075435075,-0.279,-0.851,0.254,0.131,-0.754,-0.866,-0.799,-0.777
315.71705644,-0.284,-0.855,0.249,0.142,-0.747,-0.862,-0.793,-0.781
315.27393942,-0.29,-0.859,0.244,0.153,-0.741,-0.857,-0.787,-0.786
315.096117496,-0.296,-0.862,0.239,0.165,-0.734,-0.852,-0.781,-0.79
316.95896895,-0.302,-0.866,0.234,0.176,-0.727,-0.847,-0.775,-0.794
316.017517934,-0.308,-0.87,0.229,0.187,-0.721,-0.842,-0.769,-0.799
316.14371395,-0.314,-0.874,0.224,0.199,-0.714,-0.837,-0.763,-0.803
316.42356958,-0.32,-0.877,0.219,0.21,-0.707,-0.832,-0.757,-0.807
317.24651607,-0.325,-0.881,0.214,0.221,-0.7,-0.826,-0.75,-0.812
317.69576234,-0.331,-0.884,0.209,0.232,-0.693,-0.821,-0.744,-0.816
317.390265045,-0.337,-0.888,0.204,0.243,-0.686,-0.816,-0.738,-0.82
317.20416004,-0.343,-0.891,0.199,0.255,-0.679,-0.81,-0.731,-0.824
318.929616144,-0.348,-0.894,0.194,0.266,-0.672,-0.805,-0.725,-0.828
318.892354016,-0.354,-0.898,0.189,0.277,-0.665,-0.799,-0.718,-0.832
318.08637668,-0.36,-0.901,0.184,0.288,-0.657,-0.794,-0.711,-0.836
319.53593969,-0.366,-0.904,0.179,0.299,-0.65,-0.788,-0.704,-0.84
319.551775957,-0.371,-0.907,0.174,0.31,-0.643,-0.782,-0.698,-0.844
319.287341605,-0.377,-0.91,0.169,0.321,-0.635,-0.776,-0.691,-0.848
319.831757855,-0.383,-0.914,0.163,0.332,-0.628,-0.77,-0.684,-0.852
319.48280125,-0.388,-0.917,0.158,0.342,-0.62,-0.764,-0.677,-0.855
320.215522575,-0.394,-0.919,0.153,0.353,-0.612,-0.758,-0.67,-0.859
320.04540358,-0.4,-0.922,0.148,0.364,-0.605,-0.752,-0.662,-0.863
320.25822136,-0.405,-0.925,0.143,0.375,-0.597,-0.746,-0.655,-0.866
320.957886464,-0.411,-0.928,0.138,0.385,-0.589,-0.739,-0.648,-0.87
320.9629904,-0.416,-0.931,0.133,0.396,-0.581,-0.733,-0.641,-0.874
320.91761652,-0.422,-0.933,0.128,0.406,-0.573,-0.727,-0.633,-0.877
321.081324334,-0.428,-0.936,0.123,0.417,-0.565,-0.72,-0.626,-0.881
321.27743911,-0.433,-0.939,0.117,0.427,-0.557,-0.714,-0.618,-0.884
321.31840835,-0.439,-0.941,0.112,0.438,-0.549,-0.707,-0.611,-0.887
321.48124422,-0.444,-0.944,0.107,0.448,-0.541,-0.7,-0.603,-0.891
322.129680015,-0.45,-0.946,0.102,0.458,-0.533,-0.694,-0.595,-0.894
322.549033007,-0.455,-0.949,0.097,0.468,-0.524,-0.687,-0.587,-0.897
322.884200096,-0.461,-0.951,0.092,0.478,-0.516,-0.68,-0.58,-0.9
322.863129905,-0.466,-0.953,0.087,0.488,-0.508,-0.673,-0.572,-0.903
322.46183297,-0.471,-0.955,0.081,0.498,-0.499,-0.666,-0.564,-0.906
322.541773974,-0.477,-0.958,0.076,0.508,-0.491,-0.659,-0.556,-0.909
322.16098809,-0.482,-0.96,0.071,0.518,-0.482,-0.652,-0.548,-0.912
322.8496969,-0.488,-0.962,0.066,0.528,-0.474,-0.645,-0.54,-0.915
323.750309896,-0.493,-0.964,0.061,0.538,-0.465,-0.638,-0.532,-0.918
323.49437826,-0.498,-0.966,0.056,0.547,-0.456,-0.63,-0.524,-0.921
323.44605977,-0.504,-0.968,0.05,0.557,-0.448,-0.623,-0.515,-0.924
323.389141827,-0.509,-0.97,0.045,0.567,-0.439,-0.616,-0.507,-0.927
324.81212822,-0.514,-0.971,0.04,0.576,-0.43,-0.608,-0.499,-0.929
324.79187647,-0.519,-0.973,0.035,0.585,-0.422,-0.601,-0.491,-0.932
324.29978951,-0.525,-0.975,0.03,0.595,-0.413,-0.593,-0.482,-0.935
324.858536476,-0.53,-0.976,0.025,0.604,-0.404,-0.586,-0.474,-0.937
324.498975734,-0.535,-0.978,0.019,0.613,-0.395,-0.578,-0.465,-0.94
324.480823004,-0.54,-0.98,0.014,0.622,-0.386,-0.57,-0.457,-0.942
325.68788876,-0.545,-0.981,0.009,0.631,-0.377,-0.563,-0.448,-0.944
325.26159516,-0.55,-0.982,0.004,0.64,-0.368,-0.555,-0.44,-0.947
325.727559253,-0.556,-0.984,-0.001,0.649,-0.359,-0.547,-0.431,-0.949
325.59660711,-0.561,-0.985,-0.006,0.657,-0.35,-0.539,-0.422,-0.951
325.66008315,-0.566,-0.986,-0.012,0.666,-0.341,-0.531,-0.414,-0.954
325.12929772,-0.571,-0.988,-0.017,0.674,-0.331,-0.523,-0.405,-0.956
325.82000666,-0.576,-0.989,-0.022,0.683,-0.322,-0.515,-0.396,-0.958
326.02986838,-0.581,-0.99,-0.027,0.691,-0.313,-0.507,-0.387,-0.96
326.547487423,-0.586,-0.991,-0.032,0.7,-0.304,-0.499,-0.378,-0.962
326.471381815,-0.591,-0.992,-0.037,0.708,-0.294,-0.491,-0.369,-0.964
326.04325346,-0.596,-0.993,-0.043,0.716,-0.285,-0.483,-0.36,-0.966
326.41008204,-0.601,-0.994,-0.048,0.724,-0.276,-0.474,-0.351,-0.968
326.1151785,-0.606,-0.994,-0.053,0.732,-0.266,-0.466,-0.342,-0.969
327.269204834,-0.61,-0.995,-0.058,0.739,-0.257,-0.458,-0.333,-0.971
327.2943263,-0.615,-0.996,-0.063,0.747,-0.248,-0.45,-0.324,-0.973
327.07414343,-0.62,-0.997,-0.068,0.755,-0.238,-0.441,-0.315,-0.974
327.119145195,-0.625,-0.997,-0.074,0.762,-0.229,-0.433,-0.306,-0.976
327.323824436,-0.63,-0.998,-0.079,0.77,-0.219,-0.424,-0.297,-0.978
327.357274294,-0.634,-0.998,-0.084,0.777,-0.21,-0.416,-0.288,-0.979
328.203953267,-0.639,-0.999,-0.089,0.784,-0.2,-0.407,-0.279,-0.981
328.23224428,-0.644,-0.999,-0.094,0.791,-0.191,-0.399,-0.269,-0.982
328.199956387,-0.649,-0.999,-0.099,0.798,-0.181,-0.39,-0.26,-0.983
328.897682196,-0.653,-1.0,-0.104,0.805,-0.172,-0.381,-0.251,-0.985
328.33811266,-0.658,-1.0,-0.11,0.812,-0.162,-0.373,-0.241,-0.986
329.167100675,-0.662,-1.0,-0.115,0.818,-0.152,-0.364,-0.232,-0.987
329.684505393,-0.667,-1.0,-0.12,0.825,-0.143,-0.355,-0.223,-0.988
329.79592537,-0.672,-1.0,-0.125,0.831,-0.133,-0.346,-0.213,-0.989
329.05789375,-0.676,-1.0,-0.13,0.838,-0.123,-0.337,-0.204,-0.99
329.64580161,-0.681,-1.0,-0.135,0.844,-0.114,-0.329,-0.195,-0.991
329.615067693,-0.685,-1.0,-0.14,0.85,-0.104,-0.32,-0.185,-0.992
330.9857345,-0.69,-1.0,-0.145,0.856,-0.094,-0.311,-0.176,-0.993
330.88987976,-0.694,-0.999,-0.151,0.862,-0.085,-0.302,-0.166,-0.994
330.09806389,-0.698,-0.999,-0.156,0.868,-0.075,-0.293,-0.157,-0.995
330.9853664,-0.703,-0.999,-0.161,0.873,-0.065,-0.284,-0.147,-0.995
330.67052864,-0.707,-0.998,-0.166,0.879,-0.056,-0.275,-0.138,-0.996
331.86599252,-0.711,-0.998,-0.171,0.884,-0.046,-0.266,-0.128,-0.997
331.835658145,-0.716,-0.997,-0.176,0.89,-0.036,-0.257,-0.119,-0.997
331.457239245,-0.72,-0.997,-0.181,0.895,-0.026,-0.248,-0.109,-0.998
331.221424405,-0.724,-0.996,-0.186,0.9,-0.017,-0.239,-0.1,-0.998
332.173465756,-0.728,-0.995,-0.191,0.905,-0.007,-0.23,-0.09,-0.999
332.64532108,-0.733,-0.995,-0.196,0.91,0.003,-0.22,-0.081,-0.999
332.741509045,-0.737,-0.994,-0.201,0.914,0.012,-0.211,-0.071,-0.999
332.58783596,-0.741,-0.993,-0.206,0.919,0.022,-0.202,-0.061,-1.0
332.95483752,-0.745,-0.992,-0.212,0.923,0.032,-0.193,-0.052,-1.0
333.05710209,-0.749,-0.991,-0.217,0.928,0.042,-0.184,-0.042,-1.0
333.26106302,-0.753,-0.99,-0.222,0.932,0.051,-0.174,-0.033,-1.0
333.578116476,-0.757,-0.989,-0.227,0.936,0.061,-0.165,-0.023,-1.0
333.315846576,-0.761,-0.988,-0.232,0.94,0.071,-0.156,-0.013,-1.0
333.57949451,-0.765,-0.987,-0.237,0.944,0.081,-0.147,-0.004,-1.0
334.648681814,-0.769,-0.986,-0.242,0.948,0.09,-0.137,0.006,-1.0
334.08080312,-0.773,-0.984,-0.247,0.951,0.1,-0.128,0.015,-1.0
334.10939159,-0.777,-0.983,-0.252,0.955,0.11,-0.119,0.025,-0.999
334.670082654,-0.781,-0.982,-0.257,0.958,0.119,-0.109,0.035,-0.999
334.45438419,-0.785,-0.98,-0.262,0.961,0.129,-0.1,0.044,-0.999
334.07974007,-0.788,-0.979,-0.267,0.964,0.139,-0.091,0.054,-0.998
334.98208867,-0.792,-0.977,-0.272,0.967,0.148,-0.081,0.063,-0.998
335.784795685,-0.796,-0.975,-0.277,0.97,0.158,-0.072,0.073,-0.998
335.49677276,-0.8,-0.974,-0.282,0.973,0.167,-0.063,0.082,-0.997
335.657050124,-0.803,-0.972,-0.287,0.976,0.177,-0.053,0.092,-0.996
335.166485833,-0.807,-0.97,-0.292,0.978,0.187,-0.044,0.102,-0.996
335.85450839,-0.81,-0.968,-0.297,0.98,0.196,-0.035,0.111,-0.995
336.873420797,-0.814,-0.967,-0.301,0.983,0.206,-0.025,0.121,-0.994
336.166858416,-0.818,-0.965,-0.306,0.985,0.215,-0.016,0.13,-0.994
336.890015604,-0.821,-0.963,-0.311,0.987,0.225,-0.006,0.14,-0.993
336.41773628,-0.825,-0.961,-0.316,0.988,0.234,0.003,0.149,-0.992
336.680129227,-0.828,-0.958,-0.321,0.99,0.244,0.012,0.159,-0.991
337.341283294,-0.831,-0.956,-0.326,0.992,0.253,0.022,0.168,-0.99
337.06947878,-0.835,-0.954,-0.331,0.993,0.262,0.031,0.178,-0.989
337.65156899,-0.838,-0.952,-0.336,0.994,0.272,0.04,0.187,-0.988
337.97308289,-0.842,-0.95,-0.341,0.996,0.281,0.05,0.196,-0.987
338.514945116,-0.845,-0.947,-0.345,0.997,0.29,0.059,0.206,-0.985
338.69851885,-0.848,-0.945,-0.35,0.997,0.3,0.069,0.215,-0.984
338.93898183,-0.851,-0.942,-0.355,0.998,0.309,0.078,0.225,-0.983
338.89203698,-0.855,-0.94,-0.36,0.999,0.318,0.087,0.234,-0.982
339.34033912,-0.858,-0.937,-0.365,0.999,0.327,0.097,0.243,-0.98
339.731855106,-0.861,-0.935,-0.37,1.0,0.337,0.106,0.253,-0.979
